transaction_id,ts,account_id,customer_id,merchant_id,mcc,mcc_risk,merchant_country,device_id,device_type,channel,amount,currency,auth_code,country,customer_risk_tier,is_fraud,fraud_typology,fraud_reported_at,aml_flag,aml_typology,hour,dow,is_night,is_weekend,velocity_24h,seconds_since_last,transaction_risk_score,is_high_risk
TX1000000579,2023-11-18 22:22:07,A5088724,C1014522,M203222,4814,1,LR,D926519,pos,ach,91.21,USD,approved,DE,medium,False,,,False,,22,5,0,1,1,86400.0,38.0,0
TX1000000580,2023-11-19 09:12:34,A5182367,C1027106,M205659,4111,1,GB,D951740,web,card_present,6.57,USD,approved,US,low,False,,,False,,9,6,0,1,1,86400.0,13.6,0
TX1000000581,2023-11-19 19:42:32,A5135490,C1042058,M211889,4899,1,PA,D976510,ios,p2p,134.46,USD,review,CA,low,False,,,False,,19,6,0,1,1,86400.0,39.4,0
TX1000000582,2023-11-20 11:26:56,A5236052,C1028902,M201584,4899,1,MM,D936561,ios,card_present,32.52,USD,approved,US,low,False,,,False,,11,0,0,0,1,86400.0,34.2,0
TX1000000583,2023-11-22 01:08:02,A5042556,C1035548,M200016,5999,2,DE,D931082,pos,ecom,73.52,USD,approved,US,medium,False,,,False,,1,2,1,0,1,86400.0,36.2,0
TX1000000584,2023-11-23 02:04:22,A5026887,C1026057,M208218,4814,1,AF,D921219,android,card_present,23.21,USD,approved,GB,low,False,,,False,,2,3,1,0,1,86400.0,41.0,0
TX1000000585,2023-11-24 03:59:44,A5041783,C1038001,M210829,7011,2,IR,D909799,android,ach,105.09,USD,approved,US,low,False,,,False,,3,4,1,0,1,86400.0,52.5,0
TX1000000586,2023-11-24 05:35:16,A5205913,C1022631,M206168,6051,5,DE,D914091,ios,ach,729.34,USD,approved,US,medium,False,,,False,,5,4,1,0,1,86400.0,62.7,0
TX1000000587,2023-11-24 15:04:43,A5234338,C1047992,M203020,7399,3,IR,D940502,android,card_present,117.66,USD,approved,US,low,False,,,False,,15,4,0,0,1,86400.0,50.9,0
TX1000000588,2023-11-25 00:45:07,A5103064,C1007601,M200367,4814,1,AF,D971084,android,p2p,36.53,USD,approved,US,low,False,,,False,,0,5,1,1,1,86400.0,42.6,0
TX1000000589,2023-11-25 09:10:44,A5130845,C1048199,M204152,5999,2,US,D920668,ios,ecom,148.34,USD,review,FR,low,False,,,False,,9,5,0,1,1,86400.0,30.8,0
TX1000000590,2023-11-25 14:23:31,A5194467,C1041471,M202078,4111,1,AU,D942332,android,card_present,132.61,USD,approved,US,low,False,,,False,,14,5,0,1,1,86400.0,24.4,0
TX1000000591,2023-11-25 23:53:04,A5086573,C1046387,M203687,5311,2,PA,D961997,pos,card_present,30.29,USD,approved,US,low,False,,,False,,23,5,0,1,1,86400.0,39.9,0
TX1000000592,2023-11-26 01:41:43,A5113383,C1049170,M207536,5912,1,SG,D928891,ios,card_present,7.87,USD,approved,US,low,False,,,False,,1,6,1,1,1,86400.0,22.2,0
TX1000000593,2023-11-26 02:14:08,A5011553,C1003113,M200671,5311,2,FR,D934933,android,card_present,16.06,USD,approved,US,low,False,,,False,,2,6,1,1,1,86400.0,30.6,0
TX1000000594,2023-11-27 03:09:03,A5235070,C1007911,M208091,4814,1,DE,D966270,web,ecom,10.63,USD,approved,FR,low,False,,,False,,3,0,1,0,1,86400.0,23.2,0
TX1000000595,2023-11-27 14:19:07,A5204040,C1038731,M200402,5812,3,US,D970652,web,p2p,180.01,USD,approved,US,low,False,,,False,,14,0,0,0,1,86400.0,37.5,0
TX1000000596,2023-11-29 06:49:39,A5050720,C1040450,M211488,6051,5,LR,D959415,android,ecom,302.6,USD,declined,US,low,False,,,False,,6,2,0,0,1,86400.0,66.4,0
TX1000000597,2023-11-29 12:09:21,A5099142,C1019282,M200349,6051,5,LR,D938914,ios,card_present,358.87,USD,approved,GB,low,False,,,False,,12,2,0,0,1,86400.0,67.1,0
TX1000000598,2023-11-29 17:31:33,A5244115,C1037200,M204771,4814,1,AF,D913015,android,card_present,3.96,USD,approved,FR,low,False,,,False,,17,2,0,0,1,86400.0,27.0,0
TX1000000599,2023-11-29 22:35:57,A5136222,C1044574,M205383,5311,2,IR,D958009,android,card_present,188.53,USD,approved,GB,low,False,,,False,,22,2,0,0,1,86400.0,46.7,0
TX1000000600,2023-11-30 13:08:36,A5118786,C1010032,M209006,5122,2,CY,D952852,android,ecom,902.35,USD,approved,DE,medium,False,,,False,,13,3,0,0,1,86400.0,52.5,0
TX1000000601,2023-11-30 16:34:44,A5167278,C1017076,M202845,5411,1,CA,D940364,android,wire,2479.25,USD,approved,US,low,False,,,False,,16,3,0,0,1,86400.0,47.3,0
TX1000000602,2023-12-02 14:58:09,A5240512,C1017141,M204554,4111,1,US,D925188,web,card_present,3.36,USD,approved,US,high,False,,,False,,14,5,0,1,1,86400.0,11.5,0
TX1000000603,2023-12-03 17:38:27,A5110351,C1013381,M211105,5311,2,IR,D949672,ios,ach,1441.62,USD,approved,US,low,False,,,False,,17,6,0,1,1,86400.0,54.3,0
TX1000000604,2023-12-04 21:14:03,A5202153,C1028087,M202158,6051,5,AE,D966847,ios,p2p,44.24,USD,approved,FR,medium,False,,,False,,21,0,0,0,1,86400.0,44.3,0
TX1000000605,2023-12-05 02:05:11,A5148443,C1032727,M205766,7299,2,AU,D907259,ios,ecom,42.49,USD,approved,US,low,False,,,False,,2,1,1,0,1,86400.0,34.1,0
TX1000000606,2023-12-05 16:58:46,A5120571,C1048132,M208399,4814,1,FR,D925799,android,p2p,73.8,USD,approved,US,medium,False,,,False,,16,1,0,0,1,86400.0,22.2,0
TX1000000607,2023-12-06 10:10:59,A5004647,C1023336,M202557,5732,3,CA,D951703,ios,ecom,15.31,USD,approved,US,low,False,,,False,,10,2,0,0,1,86400.0,28.5,0
TX1000000608,2023-12-06 21:06:54,A5098533,C1040838,M204064,4111,1,KP,D950529,android,ach,158.64,USD,approved,US,low,False,,,False,,21,2,0,0,1,86400.0,40.0,0
TX1000000609,2023-12-06 21:31:17,A5004288,C1011265,M204191,5122,2,BR,D909188,ios,ecom,430.65,USD,approved,US,medium,False,,,False,,21,2,0,0,1,86400.0,34.8,0
TX1000000610,2023-12-08 01:51:08,A5102599,C1026876,M203852,6012,5,SG,D951000,web,ecom,123.69,USD,approved,SG,low,False,,,False,,1,4,1,0,1,86400.0,56.1,0
TX1000000611,2023-12-09 00:12:15,A5217598,C1031462,M203074,5812,3,MM,D914522,pos,card_present,53.14,USD,approved,US,medium,False,,,False,,0,5,1,1,1,86400.0,56.0,0
TX1000000612,2023-12-10 18:48:34,A5245197,C1025219,M204840,5912,1,PA,D903307,ios,card_present,55.26,USD,approved,GB,low,False,,,False,,18,6,0,1,1,86400.0,36.1,0
TX1000000613,2023-12-12 08:07:03,A5102204,C1018737,M205701,5812,3,DE,D961254,ios,card_present,11.28,USD,approved,CA,low,False,,,False,,8,1,0,0,1,86400.0,27.4,0
TX1000000614,2023-12-12 08:56:15,A5149819,C1024870,M204503,5541,2,FR,D961984,ios,ecom,47.1,USD,approved,US,low,False,,,False,,8,1,0,0,1,86400.0,26.5,0
TX1000000615,2023-12-12 14:12:54,A5198773,C1025846,M211885,4899,1,FR,D964572,web,card_present,6.41,USD,approved,US,low,False,,,False,,14,1,0,0,1,86400.0,13.5,0
TX1000000616,2023-12-13 10:57:03,A5227007,C1034030,M208746,5411,1,PA,D932933,ios,p2p,150.74,USD,approved,US,low,False,,,False,,10,2,0,0,1,86400.0,39.8,0
TX1000000617,2023-12-13 22:36:18,A5067329,C1008253,M201913,5311,2,SY,D926535,pos,ach,10.29,USD,approved,US,low,False,,,False,,22,2,0,0,1,86400.0,36.1,0
TX1000000618,2023-12-14 07:37:51,A5099888,C1032310,M209685,5999,2,AE,D908061,pos,ecom,165.4,USD,declined,GB,low,False,,,False,,7,3,0,0,1,86400.0,31.2,0
TX1000000619,2023-12-14 12:03:24,A5107296,C1047948,M209692,4121,2,VG,D966827,ios,card_present,168.05,USD,approved,US,low,False,,,False,,12,3,0,0,1,86400.0,46.2,0
TX1000000620,2023-12-14 16:21:42,A5024702,C1042067,M211440,5732,3,US,D928071,ios,p2p,218.31,USD,approved,US,low,False,,,False,,16,3,0,0,1,86400.0,38.2,0
TX1000000621,2023-12-14 22:17:11,A5177499,C1013488,M210589,5812,3,FR,D927274,web,p2p,46.81,USD,approved,US,low,False,,,False,,22,3,0,0,1,86400.0,32.5,0
TX1000000622,2023-12-16 04:35:34,A5045386,C1010964,M206246,7011,2,DE,D977750,ios,ach,497.17,USD,approved,FR,medium,False,,,False,,4,5,1,1,1,86400.0,43.3,0
TX1000000623,2023-12-16 08:44:14,A5023400,C1033045,M201184,6051,5,KP,D914464,web,card_present,40.46,USD,approved,DE,low,False,,,False,,8,5,0,1,1,86400.0,59.0,0
TX1000000624,2023-12-18 05:01:14,A5169126,C1044066,M212309,5541,2,PA,D954681,ios,ecom,12.89,USD,approved,DE,low,False,,,False,,5,0,1,0,1,86400.0,44.9,0
TX1000000625,2023-12-18 06:26:04,A5041093,C1030263,M209122,7011,2,CY,D909433,ios,card_present,334.76,USD,approved,DE,low,False,,,False,,6,0,0,0,1,86400.0,48.8,0
TX1000000626,2023-12-18 07:53:01,A5008782,C1010311,M209144,7011,2,BR,D909202,ios,card_present,43.77,USD,approved,US,low,False,,,False,,7,0,0,0,1,86400.0,26.3,0
TX1000000627,2023-12-19 00:11:53,A5129942,C1013924,M209074,5411,1,CA,D951144,android,wire,106.04,USD,approved,CA,low,False,,,False,,0,1,1,0,1,86400.0,43.5,0
TX1000000628,2023-12-19 15:12:55,A5156298,C1012313,M201865,7995,5,KP,D954356,ios,ach,88.2,USD,approved,US,low,False,,,False,,15,1,0,0,1,86400.0,61.8,0
TX1000000629,2023-12-20 01:06:20,A5042550,C1029635,M200817,4899,1,PA,D930257,pos,ecom,33.3,USD,approved,GB,high,False,,,False,,1,2,1,0,1,86400.0,42.3,0
TX1000000630,2023-12-20 07:58:00,A5133638,C1025829,M208557,7399,3,DE,D938617,web,p2p,74.78,USD,approved,GB,low,False,,,False,,7,2,0,0,1,86400.0,34.2,0
TX1000000631,2023-12-20 15:26:50,A5014394,C1026183,M204764,4111,1,AE,D931956,web,ecom,1068.03,USD,approved,US,low,False,,,False,,15,2,0,0,1,86400.0,32.2,0
TX1000000632,2023-12-20 21:19:44,A5086508,C1041044,M211232,5411,1,FR,D967541,ios,ecom,109.16,USD,approved,CA,low,False,,,False,,21,2,0,0,1,86400.0,23.6,0
TX1000000633,2023-12-23 04:11:22,A5058666,C1040016,M210460,5541,2,KP,D956712,ios,ecom,73.58,USD,approved,FR,low,False,,,False,,4,5,1,1,1,86400.0,51.2,0
TX1000000634,2023-12-23 19:05:04,A5204855,C1027542,M201674,4121,2,AF,D974219,android,atm,638.36,USD,approved,US,low,False,,,False,,19,5,0,1,1,86400.0,51.2,0
TX1000000635,2023-12-23 20:13:39,A5104492,C1008904,M212333,4111,1,FR,D934749,android,card_present,167.94,USD,declined,DE,low,False,,,False,,20,5,0,1,1,86400.0,25.2,0
TX1000000636,2023-12-25 04:42:23,A5100725,C1006570,M201189,7011,2,PA,D911568,android,p2p,57.7,USD,approved,US,low,False,,,False,,4,0,1,0,1,86400.0,50.3,0
TX1000000637,2023-12-26 00:43:47,A5243709,C1047361,M205970,5411,1,VG,D953043,android,p2p,23.06,USD,approved,GB,low,False,,,False,,0,1,1,0,1,86400.0,40.9,0
TX1000000638,2023-12-26 06:31:31,A5193125,C1049987,M200861,5912,1,IN,D957484,web,card_present,73.35,USD,approved,US,low,False,,,False,,6,1,0,0,1,86400.0,22.2,0
TX1000000639,2023-12-26 10:26:09,A5017488,C1003041,M205046,6051,5,SY,D974764,pos,ecom,52.29,USD,approved,US,high,True,first_party,2023-12-27 19:26:09,False,,10,1,0,0,1,86400.0,59.9,0
TX1000000640,2023-12-26 22:41:51,A5029419,C1003452,M209804,6051,5,VG,D913515,web,p2p,47.08,USD,approved,FR,low,False,,,False,,22,1,0,0,1,86400.0,59.5,0
TX1000000641,2023-12-27 11:41:22,A5120459,C1024309,M201858,5999,2,IR,D906544,pos,ecom,293.76,USD,review,FR,low,False,,,False,,11,2,0,0,1,86400.0,48.3,0
TX1000000642,2023-12-28 04:20:52,A5059330,C1021608,M200295,5411,1,BR,D934966,web,p2p,21.37,USD,approved,CA,low,False,,,False,,4,3,1,0,1,86400.0,25.7,0
TX1000000643,2023-12-29 03:16:02,A5030337,C1022218,M206665,4899,1,KP,D968040,android,atm,56.32,USD,approved,US,low,False,,,False,,3,4,1,0,1,86400.0,44.2,0
TX1000000644,2023-12-30 04:11:31,A5085252,C1000844,M208031,7995,5,LR,D913201,pos,ecom,186.04,USD,approved,FR,low,False,,,False,,4,5,1,1,1,86400.0,72.6,1
TX1000000645,2023-12-31 22:33:23,A5113344,C1018941,M206233,5999,2,CY,D928183,web,ecom,24.83,USD,approved,US,low,False,,,False,,22,6,0,1,1,86400.0,39.2,0
TX1000000646,2024-01-02 02:48:03,A5132715,C1032871,M206844,4121,2,MM,D951616,android,p2p,15.02,USD,approved,DE,medium,False,,,False,,2,1,1,0,1,86400.0,45.4,0
TX1000000647,2024-01-02 05:27:39,A5056055,C1021203,M206249,6051,5,GB,D916333,web,ach,131.0,USD,approved,US,low,False,,,False,,5,1,1,0,1,86400.0,56.3,0
TX1000000648,2024-01-02 09:45:24,A5249740,C1006589,M204539,7399,3,BR,D913587,ios,card_present,27.74,USD,approved,US,medium,False,,,False,,9,1,0,0,1,86400.0,30.6,0
TX1000000649,2024-01-02 11:56:44,A5169703,C1018260,M203532,5999,2,AU,D969653,android,card_present,208.6,USD,approved,GB,low,False,,,False,,11,1,0,0,1,86400.0,32.0,0
TX1000000650,2024-01-02 21:21:03,A5187118,C1040128,M209821,7299,2,GB,D920305,android,ecom,16.24,USD,approved,US,high,False,,,False,,21,1,0,0,1,86400.0,22.7,0
TX1000000651,2024-01-03 04:38:46,A5053613,C1035089,M208411,5541,2,AU,D930188,ios,p2p,45.74,USD,approved,US,low,False,,,False,,4,2,1,0,1,86400.0,34.4,0
TX1000000652,2024-01-05 17:11:52,A5127584,C1019972,M207506,4111,1,PA,D971057,android,p2p,1012.36,USD,approved,US,low,False,,,False,,17,4,0,0,1,86400.0,47.0,0
TX1000000653,2024-01-06 20:57:25,A5109313,C1013235,M211585,7399,3,US,D935053,web,ach,264.93,USD,approved,US,medium,False,,,False,,20,5,0,1,1,86400.0,38.9,0
TX1000000654,2024-01-06 22:25:40,A5025510,C1005153,M200034,5541,2,DE,D946630,web,card_present,101.91,USD,approved,US,low,False,,,False,,22,5,0,1,1,86400.0,29.4,0
TX1000000655,2024-01-06 22:30:03,A5064725,C1019326,M200361,5411,1,BR,D900413,web,card_present,210.79,USD,approved,US,low,False,,,False,,22,5,0,1,1,86400.0,26.1,0
TX1000000656,2024-01-07 11:27:13,A5132414,C1010133,M200599,7995,5,US,D928400,android,p2p,23.54,USD,approved,US,low,False,,,False,,11,6,0,1,1,86400.0,42.0,0
TX1000000657,2024-01-07 16:44:49,A5072601,C1022108,M206436,5541,2,SG,D928877,android,card_present,12.78,USD,approved,US,low,False,,,False,,16,6,0,1,1,86400.0,21.8,0
TX1000000658,2024-01-07 18:51:42,A5188276,C1016729,M207252,5999,2,SG,D964837,android,card_present,61.6,USD,declined,GB,low,False,,,False,,18,6,0,1,1,86400.0,27.5,0
TX1000000659,2024-01-08 12:20:32,A5190751,C1027511,M207367,5999,2,IN,D935465,android,card_present,68.84,USD,declined,US,low,False,,,False,,12,0,0,0,1,86400.0,27.9,0
TX1000000660,2024-01-08 21:01:44,A5135979,C1003056,M207172,5999,2,DE,D923528,web,ach,20.91,USD,approved,SG,low,False,,,False,,21,0,0,0,1,86400.0,23.6,0
TX1000000661,2024-01-10 12:51:00,A5008267,C1020185,M204155,5912,1,GB,D929685,pos,atm,47.37,USD,approved,FR,low,False,,,False,,12,2,0,0,1,86400.0,20.5,0
TX1000000662,2024-01-10 13:41:08,A5188622,C1034116,M200931,4899,1,IR,D945595,android,card_present,188.16,USD,approved,US,medium,False,,,False,,13,2,0,0,1,86400.0,40.7,0
TX1000000663,2024-01-10 17:03:10,A5153114,C1007404,M206957,5311,2,PA,D902210,ios,ecom,18.15,USD,approved,CA,low,False,,,False,,17,2,0,0,1,86400.0,38.1,0
TX1000000664,2024-01-11 07:01:41,A5153809,C1005867,M210858,5912,1,VG,D939870,web,ach,272.49,USD,approved,DE,low,False,,,False,,7,3,0,0,1,86400.0,42.0,0
TX1000000665,2024-01-11 20:49:43,A5112753,C1044887,M202984,4899,1,GB,D948526,ios,atm,90.42,USD,approved,SG,medium,False,,,False,,20,3,0,0,1,86400.0,22.9,0
TX1000000666,2024-01-13 00:56:09,A5231561,C1020259,M202577,5999,2,LR,D929076,android,card_present,102.86,USD,approved,GB,low,False,,,False,,0,5,1,1,1,86400.0,52.4,0
TX1000000667,2024-01-14 07:31:44,A5239723,C1042044,M209368,6051,5,PA,D921785,android,ecom,133.09,USD,approved,US,low,False,,,False,,7,6,0,1,2,8250662.0,63.4,0
TX1000000668,2024-01-15 14:30:55,A5028844,C1040687,M206708,5311,2,AE,D973322,android,ecom,41.84,USD,approved,GB,pep,False,,,False,,14,0,0,0,1,86400.0,26.1,0
TX1000000669,2024-01-16 03:09:13,A5033615,C1002227,M205554,6012,5,GB,D901540,ios,p2p,10.26,USD,approved,GB,low,False,,,False,,3,1,1,0,1,86400.0,47.1,0
TX1000000670,2024-01-16 03:15:45,A5104695,C1008324,M200774,7995,5,IN,D956862,web,ecom,32.49,USD,approved,GB,low,False,,,False,,3,1,1,0,1,86400.0,51.2,0
TX1000000671,2024-01-16 07:30:07,A5184542,C1043464,M202550,5311,2,US,D912199,android,card_present,23.75,USD,declined,US,low,False,,,False,,7,1,0,0,1,86400.0,24.0,0
TX1000000672,2024-01-16 11:18:00,A5196589,C1044574,M201929,5541,2,AU,D914189,pos,ach,143.0,USD,approved,DE,low,False,,,False,,11,1,0,0,1,86400.0,30.6,0
TX1000000673,2024-01-17 18:55:27,A5183361,C1031585,M203175,4111,1,PA,D935954,ios,wire,2421.92,USD,approved,SG,low,False,,,False,,18,2,0,0,1,86400.0,62.2,0
TX1000000674,2024-01-18 08:55:45,A5014553,C1024350,M206555,5812,3,KP,D928895,android,card_present,9.59,USD,approved,US,low,False,,,False,,8,3,0,0,1,86400.0,41.8,0
TX1000000675,2024-01-18 15:15:36,A5125139,C1013097,M212478,5541,2,FR,D921961,ios,p2p,50.29,USD,approved,US,low,False,,,False,,15,3,0,0,1,86400.0,26.8,0
TX1000000676,2024-01-19 10:07:56,A5096173,C1018147,M204438,5411,1,CA,D912737,android,card_present,13.08,USD,approved,US,low,False,,,False,,10,4,0,0,1,86400.0,15.9,0
TX1000000677,2024-01-19 20:09:33,A5167889,C1048223,M210111,5122,2,CA,D908179,android,ecom,22.53,USD,approved,DE,low,False,,,False,,20,4,0,0,1,86400.0,23.8,0
TX1000000678,2024-01-20 16:42:48,A5197281,C1032526,M209859,7299,2,GB,D903609,android,ecom,114.23,USD,approved,GB,low,False,,,False,,16,5,0,1,1,86400.0,29.8,0
TX1000000679,2024-01-20 19:43:05,A5053704,C1021060,M201786,5732,3,FR,D905139,pos,ach,35.72,USD,approved,GB,low,False,,,False,,19,5,0,1,1,86400.0,31.5,0
TX1000000680,2024-01-20 20:05:42,A5248891,C1031561,M204882,7399,3,VG,D973355,android,ecom,142.25,USD,approved,US,low,False,,,False,,20,5,0,1,1,86400.0,51.6,0
TX1000000681,2024-01-20 21:44:36,A5190298,C1029147,M208567,6012,5,AF,D953986,android,p2p,7.75,USD,approved,GB,medium,False,,,False,,21,5,0,1,1,86400.0,53.1,0
TX1000000682,2024-01-21 00:38:39,A5044483,C1031639,M200625,5812,3,CA,D902296,android,ach,363.9,USD,approved,US,low,False,,,False,,0,6,1,1,1,86400.0,48.1,0
TX1000000683,2024-01-21 01:04:18,A5097834,C1042366,M208555,5541,2,IR,D963721,ios,ach,22.79,USD,approved,US,low,False,,,False,,1,6,1,1,1,86400.0,46.9,0
TX1000000684,2024-01-22 20:22:24,A5135230,C1003919,M200777,5411,1,DE,D970982,web,wire,285.28,USD,approved,DE,medium,False,,,False,,20,0,0,0,1,86400.0,39.2,0
TX1000000685,2024-01-22 23:47:28,A5175538,C1015012,M207392,6051,5,FR,D963887,ios,wire,6610.05,USD,approved,SG,high,True,synthetic_id,2024-01-23 11:47:28,True,mule_account,23,0,0,0,1,86400.0,75.0,1
TX1000000686,2024-01-24 20:46:57,A5248898,C1022997,M207536,5912,1,SG,D907721,android,card_present,418.08,USD,approved,FR,medium,False,,,False,,20,2,0,0,1,86400.0,28.6,0
TX1000000687,2024-01-24 22:19:07,A5190389,C1045658,M206662,7995,5,CY,D917654,android,ecom,33.92,USD,approved,FR,low,False,,,False,,22,2,0,0,1,86400.0,58.3,0
TX1000000688,2024-01-25 02:32:35,A5202097,C1017407,M208013,7299,2,AF,D920697,pos,p2p,68.37,USD,review,US,low,False,,,False,,2,3,1,0,1,86400.0,50.9,0
TX1000000689,2024-01-25 13:23:07,A5059140,C1033602,M208112,4899,1,US,D968559,android,card_present,222.54,USD,approved,US,medium,False,,,False,,13,3,0,0,1,86400.0,26.3,0
TX1000000690,2024-01-25 17:27:45,A5205016,C1026709,M200135,5999,2,AE,D937673,web,ach,370.47,USD,approved,CA,low,False,,,False,,17,3,0,0,1,86400.0,34.2,0
TX1000000691,2024-01-26 00:46:28,A5249085,C1026429,M209139,4899,1,CA,D900236,web,atm,21.06,USD,approved,FR,low,False,,,False,,0,4,1,0,1,86400.0,25.6,0
TX1000000692,2024-01-26 11:31:34,A5161776,C1025844,M208698,7011,2,LR,D925495,ios,card_present,19.38,USD,approved,US,low,False,,,False,,11,4,0,0,1,86400.0,38.3,0
TX1000000693,2024-01-26 23:15:13,A5003370,C1011825,M200939,6051,5,AF,D901306,android,ach,467.91,USD,approved,US,low,False,,,False,,23,4,0,0,1,86400.0,68.1,0
TX1000000694,2024-01-27 04:39:53,A5116982,C1014594,M210534,4121,2,AF,D903755,ios,ecom,233.49,USD,approved,US,low,False,,,False,,4,5,1,1,1,86400.0,55.5,0
TX1000000695,2024-01-27 16:53:42,A5241074,C1034622,M200359,5812,3,IN,D946303,web,ecom,485.12,USD,approved,GB,low,False,,,False,,16,5,0,1,1,86400.0,41.2,0
TX1000000696,2024-01-28 03:36:31,A5083036,C1005316,M209018,4899,1,BR,D937365,android,card_present,6.0,USD,approved,US,low,False,,,False,,3,6,1,1,1,86400.0,21.3,0
TX1000000697,2024-01-28 20:26:24,A5040690,C1005220,M210397,5999,2,VG,D947172,web,card_present,10.31,USD,approved,US,low,False,,,False,,20,6,0,1,1,86400.0,36.1,0
TX1000000698,2024-01-29 00:32:02,A5135889,C1044455,M202233,5732,3,DE,D952578,ios,ach,675.57,USD,approved,US,medium,False,,,False,,0,0,1,0,1,86400.0,50.4,0
TX1000000699,2024-01-29 06:20:02,A5096666,C1043450,M211610,5122,2,AU,D956420,ios,p2p,6.04,USD,approved,US,low,False,,,False,,6,0,0,0,1,86400.0,19.3,0
TX1000000700,2024-01-29 12:18:53,A5139921,C1033230,M203853,6012,5,LR,D952600,ios,wire,2904.21,USD,approved,DE,low,False,,,False,,12,0,0,0,1,86400.0,86.9,1
TX1000000701,2024-01-29 18:24:02,A5061323,C1010796,M204178,7399,3,MM,D965761,web,ecom,43.43,USD,approved,US,low,False,,,False,,18,0,0,0,1,86400.0,47.2,0
TX1000000702,2024-01-30 01:05:04,A5247169,C1033735,M204780,4121,2,DE,D928666,ios,card_present,25.76,USD,approved,CA,low,False,,,False,,1,1,1,0,1,86400.0,32.3,0
TX1000000703,2024-01-30 01:07:46,A5182041,C1015324,M207354,5411,1,PA,D916963,pos,ach,204.37,USD,approved,GB,low,False,,,False,,1,1,1,0,1,86400.0,49.0,0
TX1000000704,2024-01-30 03:53:09,A5068502,C1041702,M211308,5732,3,VG,D952129,android,card_present,9.19,USD,approved,DE,low,False,,,False,,3,1,1,0,1,86400.0,49.7,0
TX1000000705,2024-01-30 12:24:23,A5173069,C1002155,M202292,4121,2,IN,D905182,web,p2p,117.62,USD,approved,US,low,False,,,False,,12,1,0,0,1,86400.0,29.9,0
TX1000000706,2024-01-30 17:30:54,A5237733,C1024542,M208717,7011,2,AE,D963644,web,p2p,347.07,USD,approved,SG,low,False,,,False,,17,1,0,0,1,86400.0,33.9,0
TX1000000707,2024-01-30 18:43:46,A5118094,C1014267,M201859,5541,2,PA,D915856,ios,ach,469.36,USD,approved,GB,low,False,,,False,,18,1,0,0,1,86400.0,50.1,0
TX1000000708,2024-01-30 21:31:57,A5094376,C1028500,M208021,7299,2,DE,D947092,ios,atm,21.78,USD,approved,SG,low,False,,,False,,21,1,0,0,1,86400.0,23.7,0
TX1000000709,2024-02-01 04:19:02,A5071761,C1040120,M209473,5122,2,GB,D977977,web,card_present,7.22,USD,approved,FR,low,False,,,False,,4,3,1,0,1,86400.0,27.9,0
TX1000000710,2024-02-01 13:15:21,A5151577,C1014975,M208219,7299,2,CA,D976300,android,ach,24.26,USD,approved,US,low,False,,,False,,13,3,0,0,1,86400.0,24.1,0
TX1000000711,2024-02-03 11:33:23,A5208702,C1004253,M201321,5912,1,LR,D975289,ios,ecom,10.78,USD,approved,US,low,False,,,False,,11,5,0,1,1,86400.0,30.2,0
TX1000000712,2024-02-03 21:38:33,A5226522,C1010864,M205013,4121,2,BR,D934005,android,p2p,41.35,USD,approved,US,low,False,,,False,,21,5,0,1,1,86400.0,26.0,0
TX1000000713,2024-02-04 07:07:01,A5028651,C1040121,M210872,6012,5,SY,D938546,ios,card_present,56.93,USD,approved,US,low,False,,,False,,7,6,0,1,1,86400.0,60.2,0
TX1000000714,2024-02-04 09:48:32,A5144390,C1042687,M204074,4814,1,SG,D952392,web,ach,468.11,USD,approved,US,low,False,,,False,,9,6,0,1,1,86400.0,29.1,0
TX1000000715,2024-02-05 00:28:45,A5018753,C1032949,M204199,5411,1,AU,D905079,web,p2p,4.45,USD,approved,US,low,False,,,False,,0,0,1,0,1,86400.0,20.4,0
TX1000000716,2024-02-05 18:30:32,A5131752,C1047874,M203933,6012,5,IR,D947680,web,card_present,254.43,USD,approved,US,low,False,,,False,,18,0,0,0,1,86400.0,65.8,0
TX1000000717,2024-02-05 22:35:12,A5113572,C1016768,M211206,7995,5,KP,D924874,ios,ecom,135.34,USD,approved,US,low,False,,,False,,22,0,0,0,1,86400.0,63.4,0
TX1000000718,2024-02-06 02:23:19,A5039995,C1016580,M207593,7299,2,SG,D972222,android,wire,410.42,USD,approved,US,low,False,,,False,,2,1,1,0,1,86400.0,54.6,0
TX1000000719,2024-02-07 06:25:14,A5238749,C1001323,M205081,5122,2,SY,D961246,ios,ecom,12.84,USD,approved,US,low,False,,,False,,6,2,0,0,1,86400.0,36.9,0
TX1000000720,2024-02-07 10:18:54,A5197162,C1005323,M209472,7011,2,GB,D907087,web,card_present,235.43,USD,approved,US,pep,False,,,False,,10,2,0,0,1,86400.0,32.5,0
TX1000000721,2024-02-07 17:25:14,A5065691,C1007793,M201787,7399,3,LR,D925681,ios,card_present,33.95,USD,approved,US,low,False,,,False,,17,2,0,0,1,86400.0,46.3,0
TX1000000722,2024-02-07 23:26:24,A5192311,C1005194,M209925,7995,5,SG,D929307,android,card_present,48.18,USD,approved,US,low,False,,,False,,23,2,0,0,1,86400.0,44.6,0
TX1000000723,2024-02-08 11:52:18,A5157941,C1025666,M205418,5732,3,MM,D932186,android,p2p,67.83,USD,approved,US,low,False,,,False,,11,3,0,0,1,86400.0,48.9,0
